  4.00000000E+01  1.00395852E+00
  4.17000000E+01  1.01814332E+00
  4.18000000E+01  1.02935781E+00
  4.19000000E+01  1.04061963E+00
  4.20000000E+01  1.05184748E+00
  4.21000000E+01  1.06302556E+00
  4.22000000E+01  1.07413103E+00
  4.23000000E+01  1.08516837E+00
  4.24000000E+01  1.09624466E+00
  4.25000000E+01  1.10716129E+00
  4.26000000E+01  1.11799724E+00
  4.27000000E+01  1.12871082E+00
  4.28000000E+01  1.13933156E+00
  4.29000000E+01  1.14986143E+00
  4.30000000E+01  1.16029614E+00
  4.31000000E+01  1.17065396E+00
  4.32000000E+01  1.18091013E+00
  4.33000000E+01  1.19106983E+00
  4.34000000E+01  1.20114067E+00
  4.35000000E+01  1.21112121E+00
  4.36000000E+01  1.22099577E+00
  4.37000000E+01  1.23078723E+00
  4.38000000E+01  1.24057196E+00
  4.39000000E+01  1.25018085E+00
  4.40000000E+01  1.25979018E+00
  4.41000000E+01  1.26926959E+00
  4.42000000E+01  1.27865568E+00
  4.43000000E+01  1.28798776E+00
  4.44000000E+01  1.29723680E+00
  4.45000000E+01  1.30639847E+00
  4.46000000E+01  1.31548338E+00
  4.47000000E+01  1.32448694E+00
  4.48000000E+01  1.33341895E+00
  4.49000000E+01  1.34225771E+00
